Date,Hour,Is_Daytime,Radiation W/sqm,AirTemperature F,RelativeAirHumidity %,SystemProduction Wh,Cloud Coverage Minutes,Radiation_Sign,Radiation_Sign_Change,Season
2017-04-10,21,0,-6.5,45,37,0,60,-1.0,True,Spring
2017-04-10,22,0,-6.4,43,40,0,60,-1.0,False,Spring
2017-04-10,23,0,-6.4,42,43,0,60,-1.0,False,Spring
2017-04-11,0,0,-6.4,40,46,0,60,-1.0,False,Spring
2017-04-11,1,0,-6.5,40,45,0,60,-1.0,False,Spring
2017-04-11,2,0,-6.8,39,47,0,60,-1.0,False,Spring
2017-04-11,3,0,-6.9,39,47,0,60,-1.0,False,Spring
2017-04-11,4,0,-6.0,39,47,0,60,-1.0,False,Spring
2017-04-11,5,0,-6.9,38,50,0,60,-1.0,False,Spring
2017-04-11,6,1,2.4,37,52,0,60,1.0,True,Spring
2017-04-11,7,1,120.5,40,47,0,2,1.0,False,Spring
2017-04-11,8,1,261.1,42,39,0,0,1.0,False,Spring
2017-04-11,9,1,396.7,44,34,84,0,1.0,False,Spring
2017-04-11,10,1,510.6,46,32,696,0,1.0,False,Spring
2017-04-11,11,1,607.0,48,28,4703,4,1.0,False,Spring
2017-04-11,12,1,604.6,49,26,4717,13,1.0,False,Spring
2017-04-11,13,1,509.7,48,26,5542,31,1.0,False,Spring
2017-04-11,14,1,530.5,49,22,6397,22,1.0,False,Spring
2017-04-11,15,1,379.0,49,23,3146,6,1.0,False,Spring
2017-04-11,16,1,469.0,51,23,3271,0,1.0,False,Spring
2017-04-11,17,1,344.8,50,26,3957,0,1.0,False,Spring
2017-04-11,18,1,128.2,48,28,2170,41,1.0,False,Spring
2017-04-11,19,0,23.1,46,29,743,60,1.0,False,Spring
2017-04-11,20,0,-3.7,44,37,96,60,-1.0,True,Spring
2017-04-11,21,0,-7.1,43,40,0,60,-1.0,False,Spring
2017-04-11,22,0,-7.0,42,41,0,60,-1.0,False,Spring
2017-04-11,23,0,-7.2,39,55,0,60,-1.0,False,Spring
2017-04-12,0,0,-6.4,41,56,0,60,-1.0,False,Spring
2017-04-12,1,0,-5.5,40,73,0,60,-1.0,False,Spring
2017-04-12,2,0,-5.1,39,83,0,60,-1.0,False,Spring
2017-04-12,3,0,-5.3,37,93,0,60,-1.0,False,Spring
2017-04-12,4,0,-4.0,34,95,0,60,-1.0,False,Spring
2017-04-12,5,0,-4.8,34,97,0,60,-1.0,False,Spring
2017-04-12,6,1,0.3,35,96,0,60,1.0,True,Spring
2017-04-12,7,1,59.0,36,91,0,60,1.0,False,Spring
2017-04-12,8,1,109.6,37,84,149,60,1.0,False,Spring
2017-04-12,9,1,190.4,39,77,868,57,1.0,False,Spring
2017-04-12,10,1,331.2,42,71,1409,42,1.0,False,Spring
2017-04-12,11,1,343.9,44,67,3912,38,1.0,False,Spring
2017-04-12,12,1,561.7,46,64,3846,12,1.0,False,Spring
2017-04-12,13,1,446.9,46,67,3863,27,1.0,False,Spring
2017-04-12,14,1,716.0,47,62,4103,0,1.0,False,Spring
2017-04-12,15,1,597.0,47,61,5208,1,1.0,False,Spring
2017-04-12,16,1,276.8,46,69,5982,41,1.0,False,Spring
2017-04-12,17,1,157.7,45,75,1165,46,1.0,False,Spring
2017-04-12,18,1,39.6,42,87,554,60,1.0,False,Spring
2017-04-12,19,0,2.4,42,84,416,60,1.0,False,Spring
2017-04-12,20,0,-5.9,41,87,36,60,-1.0,True,Spring
2017-04-12,21,0,-4.5,40,92,0,60,-1.0,False,Spring
2017-04-12,22,0,-5.7,40,86,0,60,-1.0,False,Spring
2017-04-12,23,0,-6.2,40,87,0,60,-1.0,False,Spring
2017-04-13,0,0,-5.7,39,88,0,60,-1.0,False,Spring
2017-04-13,1,0,-5.7,39,88,0,60,-1.0,False,Spring
2017-04-13,2,0,-6.2,38,90,0,60,-1.0,False,Spring
2017-04-13,3,0,-6.8,38,89,0,60,-1.0,False,Spring
2017-04-13,4,0,-6.4,38,91,0,60,-1.0,False,Spring
2017-04-13,5,0,-7.3,38,89,0,60,-1.0,False,Spring
2017-04-13,6,1,-3.4,37,92,0,60,-1.0,False,Spring
2017-04-13,7,1,8.8,35,96,0,60,1.0,True,Spring
2017-04-13,8,1,41.3,36,91,0,60,1.0,False,Spring
2017-04-13,9,1,47.1,36,87,458,60,1.0,False,Spring
2017-04-13,10,1,77.4,36,87,663,60,1.0,False,Spring
2017-04-13,11,1,125.5,37,89,1179,60,1.0,False,Spring
2017-04-13,12,1,101.4,37,86,1448,60,1.0,False,Spring
2017-04-13,13,1,152.2,38,85,1496,60,1.0,False,Spring
2017-04-13,14,1,120.9,37,90,2118,60,1.0,False,Spring
2017-04-13,15,1,92.3,37,92,999,60,1.0,False,Spring
2017-04-13,16,1,61.2,37,94,704,60,1.0,False,Spring
2017-04-13,17,1,37.6,38,93,614,60,1.0,False,Spring
2017-04-13,18,1,13.6,36,94,227,60,1.0,False,Spring
2017-04-13,19,0,1.4,35,96,102,60,1.0,False,Spring
2017-04-13,20,0,-4.3,34,98,0,60,-1.0,True,Spring
2017-04-13,21,0,-5.5,35,97,0,60,-1.0,False,Spring
2017-04-13,22,0,-6.2,35,97,0,60,-1.0,False,Spring
2017-04-13,23,0,-5.2,35,97,0,60,-1.0,False,Spring
2017-04-14,0,0,-5.0,35,98,0,60,-1.0,False,Spring
2017-04-14,1,0,-5.6,35,89,0,60,-1.0,False,Spring
2017-04-14,2,0,-6.2,33,86,0,60,-1.0,False,Spring
2017-04-14,3,0,-6.9,32,89,0,60,-1.0,False,Spring
2017-04-14,4,0,-7.3,31,91,0,60,-1.0,False,Spring
2017-04-14,5,0,-6.0,32,86,0,60,-1.0,False,Spring
2017-04-14,6,1,10.1,33,83,0,60,1.0,True,Spring
2017-04-14,7,1,44.5,32,90,0,59,1.0,False,Spring
2017-04-14,8,1,47.2,31,88,105,60,1.0,False,Spring
2017-04-14,9,1,94.9,31,84,221,60,1.0,False,Spring
2017-04-14,10,1,132.1,32,78,430,60,1.0,False,Spring
2017-04-14,11,1,311.3,33,75,875,56,1.0,False,Spring
2017-04-14,12,1,268.8,32,78,1459,55,1.0,False,Spring
2017-04-14,13,1,233.9,34,74,1558,58,1.0,False,Spring
2017-04-14,14,1,216.8,34,76,2335,60,1.0,False,Spring
2017-04-14,15,1,217.2,34,68,2009,60,1.0,False,Spring
2017-04-14,16,1,180.9,36,65,2010,60,1.0,False,Spring
2017-04-14,17,1,226.0,36,62,1464,21,1.0,False,Spring
2017-04-14,18,1,212.3,35,65,1794,15,1.0,False,Spring
2017-04-14,19,0,80.3,34,69,969,3,1.0,False,Spring
2017-04-14,20,0,0.5,32,75,112,56,1.0,False,Spring
2017-04-14,21,0,-7.4,30,82,0,60,-1.0,True,Spring
2017-04-14,22,0,-7.4,29,86,0,60,-1.0,False,Spring
2017-04-14,23,0,-6.2,29,86,0,60,-1.0,False,Spring
2017-04-15,0,0,-6.6,28,89,0,60,-1.0,False,Spring
2017-04-15,1,0,-7.2,26,92,0,60,-1.0,False,Spring
2017-04-15,2,0,-6.9,26,92,0,60,-1.0,False,Spring
2017-04-15,3,0,-6.6,25,91,0,60,-1.0,False,Spring
2017-04-15,4,0,-6.6,25,91,0,60,-1.0,False,Spring
2017-04-15,5,0,-5.7,24,91,0,60,-1.0,False,Spring
2017-04-15,6,1,23.9,26,89,0,59,1.0,True,Spring
2017-04-15,7,1,130.1,30,82,24,7,1.0,False,Spring
2017-04-15,8,1,231.8,31,72,485,0,1.0,False,Spring
2017-04-15,9,1,304.9,32,69,919,0,1.0,False,Spring
2017-04-15,10,1,273.2,32,68,1879,40,1.0,False,Spring
2017-04-15,11,1,190.9,33,64,3686,60,1.0,False,Spring
2017-04-15,12,1,199.1,34,63,1283,60,1.0,False,Spring
2017-04-15,13,1,217.9,34,60,1383,60,1.0,False,Spring
2017-04-15,14,1,198.3,35,62,1708,60,1.0,False,Spring
2017-04-15,15,1,163.0,35,61,1669,60,1.0,False,Spring
2017-04-15,16,1,130.9,35,60,1414,60,1.0,False,Spring
2017-04-15,17,1,100.5,35,58,1451,60,1.0,False,Spring
2017-04-15,18,1,69.5,35,59,756,60,1.0,False,Spring
2017-04-15,19,0,21.7,35,61,528,60,1.0,False,Spring
2017-04-15,20,0,-1.4,34,59,54,60,-1.0,True,Spring
2017-04-15,21,0,-6.7,32,72,0,60,-1.0,False,Spring
2017-04-15,22,0,-7.7,30,80,0,60,-1.0,False,Spring
2017-04-15,23,0,-7.1,29,81,0,60,-1.0,False,Spring
2017-04-16,0,0,-6.8,28,80,0,60,-1.0,False,Spring
2017-04-16,1,0,-6.2,28,81,0,60,-1.0,False,Spring
2017-04-16,2,0,-6.6,28,82,0,60,-1.0,False,Spring
2017-04-16,3,0,-7.0,27,86,0,60,-1.0,False,Spring
2017-04-16,4,0,-6.2,27,86,0,60,-1.0,False,Spring
2017-04-16,5,0,-4.7,27,84,0,60,-1.0,False,Spring
2017-04-16,6,1,13.4,28,84,0,60,1.0,True,Spring
2017-04-16,7,1,77.7,31,77,33,60,1.0,False,Spring
2017-04-16,8,1,131.2,32,70,537,60,1.0,False,Spring
2017-04-16,9,1,150.8,34,68,1257,60,1.0,False,Spring
2017-04-16,10,1,191.1,35,63,1957,60,1.0,False,Spring
2017-04-16,11,1,177.0,36,56,4790,60,1.0,False,Spring
2017-04-16,12,1,237.3,37,57,2448,60,1.0,False,Spring
2017-04-16,13,1,275.9,39,51,2713,60,1.0,False,Spring
2017-04-16,14,1,194.2,39,51,2614,60,1.0,False,Spring
2017-04-16,15,1,221.3,40,57,1981,60,1.0,False,Spring
2017-04-16,16,1,199.7,40,54,1503,60,1.0,False,Spring
2017-04-16,17,1,194.9,40,56,1372,47,1.0,False,Spring
2017-04-16,18,1,111.5,40,58,662,60,1.0,False,Spring
2017-04-16,19,0,37.3,39,57,404,60,1.0,False,Spring
2017-04-16,20,0,-1.4,38,66,166,60,-1.0,True,Spring
2017-04-16,21,0,-5.6,37,67,0,60,-1.0,False,Spring
2017-04-16,22,0,-5.6,36,66,0,60,-1.0,False,Spring
2017-04-16,23,0,-5.2,36,66,0,60,-1.0,False,Spring
2017-04-17,0,0,-5.9,33,83,0,60,-1.0,False,Spring
2017-04-17,1,0,-7.0,31,92,0,60,-1.0,False,Spring
2017-04-17,2,0,-6.2,32,83,0,60,-1.0,False,Spring
2017-04-17,3,0,-5.6,32,81,0,60,-1.0,False,Spring
2017-04-17,4,0,-5.4,32,83,0,60,-1.0,False,Spring
2017-04-17,5,0,-4.7,33,78,0,60,-1.0,False,Spring
2017-04-17,6,1,17.6,32,78,0,60,1.0,True,Spring
2017-04-17,7,1,87.7,33,72,139,55,1.0,False,Spring
2017-04-17,8,1,198.8,36,61,548,21,1.0,False,Spring
2017-04-17,9,1,264.3,37,55,849,30,1.0,False,Spring
2017-04-17,10,1,326.7,37,47,1770,11,1.0,False,Spring
2017-04-17,11,1,364.9,38,44,3259,37,1.0,False,Spring
2017-04-17,12,1,396.2,39,44,3088,34,1.0,False,Spring
2017-04-17,13,1,274.9,39,42,4955,60,1.0,False,Spring
2017-04-17,14,1,320.2,40,41,4433,59,1.0,False,Spring
2017-04-17,15,1,276.7,40,40,2169,58,1.0,False,Spring
2017-04-17,16,1,214.9,40,40,2622,60,1.0,False,Spring
2017-04-17,17,1,135.3,40,40,1667,60,1.0,False,Spring
2017-04-17,18,1,84.0,39,43,1018,60,1.0,False,Spring
2017-04-17,19,0,41.5,38,46,1025,60,1.0,False,Spring
2017-04-17,20,0,3.8,35,55,353,60,1.0,False,Spring
2017-04-17,21,0,-6.7,33,63,2,60,-1.0,True,Spring
2017-04-17,22,0,-6.6,32,66,0,60,-1.0,False,Spring
2017-04-17,23,0,-6.6,32,67,0,60,-1.0,False,Spring
2017-04-18,0,0,-6.3,32,67,0,60,-1.0,False,Spring
2017-04-18,1,0,-6.6,32,68,0,60,-1.0,False,Spring
2017-04-18,2,0,-6.9,31,71,0,60,-1.0,False,Spring
2017-04-18,3,0,-6.9,30,71,0,60,-1.0,False,Spring
2017-04-18,4,0,-7.7,29,75,0,60,-1.0,False,Spring
2017-04-18,5,0,-5.6,29,77,0,60,-1.0,False,Spring
2017-04-18,6,1,30.8,30,73,0,37,1.0,True,Spring
2017-04-18,7,1,156.7,34,61,0,0,1.0,False,Spring
2017-04-18,8,1,297.9,35,54,291,0,1.0,False,Spring
2017-04-18,9,1,431.5,37,53,354,0,1.0,False,Spring
2017-04-18,10,1,552.5,39,49,1342,0,1.0,False,Spring
2017-04-18,11,1,617.2,39,49,4757,13,1.0,False,Spring
2017-04-18,12,1,550.5,43,50,6369,15,1.0,False,Spring
2017-04-18,13,1,387.3,42,45,4916,40,1.0,False,Spring
2017-04-18,14,1,456.9,41,45,3331,21,1.0,False,Spring
2017-04-18,15,1,285.8,43,44,3776,45,1.0,False,Spring
2017-04-18,16,1,304.5,44,43,3492,34,1.0,False,Spring
2017-04-18,17,1,363.9,44,37,2423,9,1.0,False,Spring
2017-04-18,18,1,149.1,44,31,3017,36,1.0,False,Spring
2017-04-18,19,0,106.0,43,34,1661,1,1.0,False,Spring
2017-04-18,20,0,2.4,37,56,486,56,1.0,False,Spring
2017-04-18,21,0,-7.5,34,66,3,60,-1.0,True,Spring
2017-04-18,22,0,-7.1,32,70,0,60,-1.0,False,Spring
2017-04-18,23,0,-7.3,31,73,0,60,-1.0,False,Spring
2017-04-19,0,0,-7.0,30,75,0,60,-1.0,False,Spring
2017-04-19,1,0,-7.1,29,79,0,60,-1.0,False,Spring
2017-04-19,2,0,-6.8,29,78,0,60,-1.0,False,Spring
2017-04-19,3,0,-6.8,28,81,0,60,-1.0,False,Spring
2017-04-19,4,0,-7.7,27,82,0,60,-1.0,False,Spring
2017-04-19,5,0,-6.0,27,84,0,60,-1.0,False,Spring
2017-04-19,6,1,41.8,29,78,0,23,1.0,True,Spring
2017-04-19,7,1,160.1,35,66,0,0,1.0,False,Spring
2017-04-19,8,1,284.5,37,61,0,1,1.0,False,Spring
2017-04-19,9,1,406.3,39,57,202,0,1.0,False,Spring
2017-04-19,10,1,555.7,42,52,1471,0,1.0,False,Spring
2017-04-19,11,1,636.4,45,41,4483,0,1.0,False,Spring
2017-04-19,12,1,720.3,47,37,6167,0,1.0,False,Spring
2017-04-19,13,1,651.6,48,32,6691,1,1.0,False,Spring
2017-04-19,14,1,554.0,49,32,5663,0,1.0,False,Spring
2017-04-19,15,1,580.5,49,35,5533,0,1.0,False,Spring
2017-04-19,16,1,421.9,49,35,4976,0,1.0,False,Spring
2017-04-19,17,1,290.7,50,34,4199,2,1.0,False,Spring
2017-04-19,18,1,214.3,49,34,3428,0,1.0,False,Spring
2017-04-19,19,0,58.7,47,38,2190,34,1.0,False,Spring
2017-04-19,20,0,5.2,44,45,381,60,1.0,False,Spring
2017-04-19,21,0,-6.2,42,49,2,60,-1.0,True,Spring
2017-04-19,22,0,-6.7,40,52,0,60,-1.0,False,Spring
2017-04-19,23,0,-7.4,39,58,0,60,-1.0,False,Spring
2017-04-20,0,0,-6.8,38,65,0,60,-1.0,False,Spring
2017-04-20,1,0,-6.9,37,67,0,60,-1.0,False,Spring
2017-04-20,2,0,-7.4,36,70,0,60,-1.0,False,Spring
2017-04-20,3,0,-6.8,35,73,0,60,-1.0,False,Spring
2017-04-20,4,0,-6.5,37,76,0,60,-1.0,False,Spring
2017-04-20,5,0,-6.0,37,79,0,60,-1.0,False,Spring
2017-04-20,6,1,8.9,39,80,0,60,1.0,True,Spring
2017-04-20,7,1,31.5,40,83,0,60,1.0,False,Spring
2017-04-20,8,1,59.8,40,82,22,60,1.0,False,Spring
2017-04-20,9,1,74.6,42,79,518,60,1.0,False,Spring
2017-04-20,10,1,112.1,44,73,696,60,1.0,False,Spring
2017-04-20,11,1,190.6,47,64,1103,60,1.0,False,Spring
2017-04-20,12,1,188.4,49,57,1406,60,1.0,False,Spring
2017-04-20,13,1,165.7,50,59,994,60,1.0,False,Spring
2017-04-20,14,1,150.0,50,66,1118,60,1.0,False,Spring
2017-04-20,15,1,126.2,49,71,1016,60,1.0,False,Spring
2017-04-20,16,1,128.5,50,65,792,60,1.0,False,Spring
2017-04-20,17,1,149.5,51,67,829,59,1.0,False,Spring
2017-04-20,18,1,151.2,50,70,1308,33,1.0,False,Spring
2017-04-20,19,0,88.4,51,65,1358,39,1.0,False,Spring
2017-04-20,20,0,17.5,51,47,315,44,1.0,False,Spring
2017-04-20,21,0,-8.1,50,43,22,60,-1.0,True,Spring
2017-04-20,22,0,-7.5,47,43,0,60,-1.0,False,Spring
2017-04-20,23,0,-7.5,45,46,0,60,-1.0,False,Spring
2017-04-21,0,0,-7.4,44,46,0,60,-1.0,False,Spring
2017-04-21,1,0,-7.2,45,45,0,60,-1.0,False,Spring
2017-04-21,2,0,-7.2,43,54,0,60,-1.0,False,Spring
2017-04-21,3,0,-7.5,40,60,0,60,-1.0,False,Spring
2017-04-21,4,0,-7.8,38,67,0,60,-1.0,False,Spring
2017-04-21,5,0,-3.0,37,71,0,60,-1.0,False,Spring
2017-04-21,6,1,49.5,38,69,0,16,1.0,True,Spring
2017-04-21,7,1,173.4,45,54,0,0,1.0,False,Spring
2017-04-21,8,1,316.8,48,48,0,0,1.0,False,Spring
2017-04-21,9,1,432.5,52,37,68,3,1.0,False,Spring
2017-04-21,10,1,320.4,51,35,1519,34,1.0,False,Spring
2017-04-21,11,1,566.2,52,30,2536,13,1.0,False,Spring
2017-04-21,12,1,599.2,51,30,6980,12,1.0,False,Spring
2017-04-21,13,1,471.8,52,30,6279,31,1.0,False,Spring
2017-04-21,14,1,574.4,49,43,5915,13,1.0,False,Spring
2017-04-21,15,1,453.1,49,37,4466,17,1.0,False,Spring
2017-04-21,16,1,337.2,49,31,5638,14,1.0,False,Spring
2017-04-21,17,1,211.2,46,38,4742,37,1.0,False,Spring
2017-04-21,18,1,151.2,45,41,1280,31,1.0,False,Spring
2017-04-21,19,0,86.9,43,35,1734,24,1.0,False,Spring
2017-04-21,20,0,14.8,41,40,408,36,1.0,False,Spring
2017-04-21,21,0,-6.2,40,40,15,60,-1.0,True,Spring
2017-04-21,22,0,-6.9,39,41,0,60,-1.0,False,Spring
2017-04-21,23,0,-6.8,38,43,0,60,-1.0,False,Spring
2017-04-22,0,0,-6.7,39,43,0,60,-1.0,False,Spring
2017-04-22,1,0,-6.3,39,42,0,60,-1.0,False,Spring
2017-04-22,2,0,-5.8,40,42,0,60,-1.0,False,Spring
2017-04-22,3,0,-6.0,40,43,0,60,-1.0,False,Spring
2017-04-22,4,0,-6.3,39,45,0,60,-1.0,False,Spring
2017-04-22,5,0,-3.2,38,47,0,60,-1.0,False,Spring
2017-04-22,6,1,39.4,40,41,0,60,1.0,True,Spring
2017-04-22,7,1,120.6,42,38,136,55,1.0,False,Spring
2017-04-22,8,1,186.5,43,35,661,27,1.0,False,Spring
2017-04-22,9,1,406.9,45,31,1138,0,1.0,False,Spring
2017-04-22,10,1,554.8,46,29,2084,1,1.0,False,Spring
2017-04-22,11,1,671.1,48,26,4705,1,1.0,False,Spring
2017-04-22,12,1,584.8,48,23,4816,15,1.0,False,Spring
2017-04-22,13,1,611.1,50,22,4597,9,1.0,False,Spring
2017-04-22,14,1,576.0,51,20,5152,8,1.0,False,Spring
2017-04-22,15,1,483.0,49,23,4709,9,1.0,False,Spring
2017-04-22,16,1,473.3,51,28,6460,10,1.0,False,Spring
2017-04-22,17,1,276.3,48,32,3301,20,1.0,False,Spring
2017-04-22,18,1,268.8,48,30,2641,5,1.0,False,Spring
2017-04-22,19,0,102.7,47,28,1927,12,1.0,False,Spring
2017-04-22,20,0,14.8,44,36,543,42,1.0,False,Spring
2017-04-22,21,0,-6.3,43,41,10,60,-1.0,True,Spring
2017-04-22,22,0,-6.8,41,43,0,60,-1.0,False,Spring
2017-04-22,23,0,-7.4,37,51,0,60,-1.0,False,Spring
2017-04-23,0,0,-8.3,36,56,0,60,-1.0,False,Spring
2017-04-23,1,0,-7.6,33,60,0,60,-1.0,False,Spring
2017-04-23,2,0,-7.7,33,62,0,60,-1.0,False,Spring
2017-04-23,3,0,-7.7,32,66,0,60,-1.0,False,Spring
2017-04-23,4,0,-7.4,30,71,0,60,-1.0,False,Spring
2017-04-23,5,0,-2.3,31,65,0,60,-1.0,False,Spring
2017-04-23,6,1,39.2,33,61,0,43,1.0,True,Spring
2017-04-23,7,1,94.5,35,53,42,29,1.0,False,Spring
2017-04-23,8,1,332.0,41,35,188,0,1.0,False,Spring
2017-04-23,9,1,473.5,43,29,214,0,1.0,False,Spring
2017-04-23,10,1,597.2,44,27,1612,0,1.0,False,Spring
2017-04-23,11,1,680.5,48,26,4895,5,1.0,False,Spring
2017-04-23,12,1,293.3,45,27,6694,52,1.0,False,Spring
2017-04-23,13,1,393.2,46,24,3491,42,1.0,False,Spring
2017-04-23,14,1,444.1,46,28,4299,19,1.0,False,Spring
2017-04-23,15,1,270.1,47,25,2377,45,1.0,False,Spring
2017-04-23,16,1,217.2,45,25,4282,51,1.0,False,Spring
2017-04-23,17,1,167.2,45,25,3419,47,1.0,False,Spring
2017-04-23,18,1,180.9,46,23,3583,26,1.0,False,Spring
2017-04-23,19,0,125.5,45,25,2437,11,1.0,False,Spring
2017-04-23,20,0,4.1,42,31,587,60,1.0,False,Spring
2017-04-23,21,0,-5.7,41,36,1,60,-1.0,True,Spring
2017-04-23,22,0,-5.8,39,42,0,60,-1.0,False,Spring
2017-04-23,23,0,-7.4,39,45,0,60,-1.0,False,Spring
2017-04-24,0,0,-7.2,37,50,0,60,-1.0,False,Spring
2017-04-24,1,0,-7.1,36,56,0,60,-1.0,False,Spring
2017-04-24,2,0,-6.7,36,57,0,60,-1.0,False,Spring
2017-04-24,3,0,-5.9,37,71,0,60,-1.0,False,Spring
2017-04-24,4,0,-6.8,34,91,0,60,-1.0,False,Spring
2017-04-24,5,0,-5.2,32,98,0,60,-1.0,False,Spring
2017-04-24,6,1,-2.1,33,98,0,60,-1.0,False,Spring
2017-04-24,7,1,5.9,33,97,0,60,1.0,True,Spring
2017-04-24,8,1,25.4,32,98,0,60,1.0,False,Spring
2017-04-24,9,1,59.2,33,96,0,60,1.0,False,Spring
2017-04-24,10,1,116.4,34,94,0,60,1.0,False,Spring
2017-04-24,11,1,169.9,35,92,495,60,1.0,False,Spring
2017-04-24,12,1,286.3,36,90,1299,60,1.0,False,Spring
2017-04-24,13,1,337.2,36,90,1781,60,1.0,False,Spring
2017-04-24,14,1,185.8,35,91,2370,60,1.0,False,Spring
2017-04-24,15,1,122.3,35,93,1994,60,1.0,False,Spring
2017-04-24,16,1,88.6,35,92,1781,60,1.0,False,Spring
2017-04-24,17,1,67.4,35,91,1190,60,1.0,False,Spring
2017-04-24,18,1,41.7,34,92,625,60,1.0,False,Spring
2017-04-24,19,0,35.2,34,93,393,60,1.0,False,Spring
2017-04-24,20,0,2.8,35,87,76,60,1.0,False,Spring
2017-04-24,21,0,-4.6,33,93,0,60,-1.0,True,Spring
2017-04-24,22,0,-4.5,34,89,0,60,-1.0,False,Spring
2017-04-24,23,0,-3.8,34,81,0,60,-1.0,False,Spring
2017-04-25,0,0,-4.8,34,86,0,60,-1.0,False,Spring
2017-04-25,1,0,-5.3,33,89,0,60,-1.0,False,Spring
2017-04-25,2,0,-4.9,34,85,0,60,-1.0,False,Spring
2017-04-25,3,0,-4.7,33,85,0,60,-1.0,False,Spring
2017-04-25,4,0,-5.2,33,82,0,60,-1.0,False,Spring
2017-04-25,5,0,-0.8,33,84,0,60,-1.0,False,Spring
2017-04-25,6,1,34.0,34,79,0,60,1.0,True,Spring
2017-04-25,7,1,76.4,34,81,0,60,1.0,False,Spring
2017-04-25,8,1,302.2,36,70,0,26,1.0,False,Spring
2017-04-25,9,1,265.1,36,69,271,33,1.0,False,Spring
2017-04-25,10,1,275.1,38,66,1981,53,1.0,False,Spring
2017-04-25,11,1,480.6,39,64,4066,8,1.0,False,Spring
2017-04-25,12,1,432.4,41,58,5043,45,1.0,False,Spring
2017-04-25,13,1,401.6,41,55,4816,50,1.0,False,Spring
2017-04-25,14,1,414.2,43,54,4696,44,1.0,False,Spring
2017-04-25,15,1,282.6,41,62,3490,52,1.0,False,Spring
2017-04-25,16,1,360.3,43,58,3371,15,1.0,False,Spring
2017-04-25,17,1,260.9,43,54,3070,18,1.0,False,Spring
2017-04-25,18,1,206.4,42,55,2501,14,1.0,False,Spring
2017-04-25,19,0,100.1,40,57,2720,26,1.0,False,Spring
2017-04-25,20,0,17.3,39,57,821,41,1.0,False,Spring
2017-04-25,21,0,-5.4,38,57,18,60,-1.0,True,Spring
2017-04-25,22,0,-6.5,38,56,0,60,-1.0,False,Spring
2017-04-25,23,0,-6.5,37,53,0,60,-1.0,False,Spring
2017-04-26,0,0,-6.4,36,54,0,60,-1.0,False,Spring
2017-04-26,1,0,-6.3,36,55,0,60,-1.0,False,Spring
2017-04-26,2,0,-6.4,36,55,0,60,-1.0,False,Spring
2017-04-26,3,0,-6.1,36,54,0,60,-1.0,False,Spring
2017-04-26,4,0,-6.4,35,52,0,60,-1.0,False,Spring
2017-04-26,5,0,-0.3,34,51,0,60,-1.0,False,Spring
2017-04-26,6,1,77.4,36,48,0,4,1.0,True,Spring
2017-04-26,7,1,209.3,38,44,0,0,1.0,False,Spring
2017-04-26,8,1,353.5,40,40,0,0,1.0,False,Spring
2017-04-26,9,1,492.6,41,38,111,0,1.0,False,Spring
2017-04-26,10,1,608.1,44,39,2178,0,1.0,False,Spring
2017-04-26,11,1,694.1,45,34,5040,0,1.0,False,Spring
2017-04-26,12,1,707.4,45,35,7070,5,1.0,False,Spring
2017-04-26,13,1,469.4,46,29,6457,32,1.0,False,Spring
2017-04-26,14,1,512.0,46,33,7451,25,1.0,False,Spring
2017-04-26,15,1,525.6,48,30,4485,18,1.0,False,Spring
2017-04-26,16,1,277.8,46,33,5651,42,1.0,False,Spring
2017-04-26,17,1,364.6,45,33,3612,11,1.0,False,Spring
2017-04-26,18,1,145.1,46,37,3841,44,1.0,False,Spring
2017-04-26,19,0,109.5,44,39,1712,14,1.0,False,Spring
2017-04-26,20,0,12.8,41,45,582,56,1.0,False,Spring
2017-04-26,21,0,-6.8,39,55,12,60,-1.0,True,Spring
2017-04-26,22,0,-7.1,37,58,0,60,-1.0,False,Spring
2017-04-26,23,0,-7.8,35,64,0,60,-1.0,False,Spring
2017-04-27,0,0,-7.1,32,73,0,60,-1.0,False,Spring
2017-04-27,1,0,-7.1,31,75,0,60,-1.0,False,Spring
2017-04-27,2,0,-6.7,31,76,0,60,-1.0,False,Spring
2017-04-27,3,0,-6.6,31,75,0,60,-1.0,False,Spring
2017-04-27,4,0,-7.2,30,78,0,60,-1.0,False,Spring
2017-04-27,5,0,-0.7,30,80,0,60,-1.0,False,Spring
2017-04-27,6,1,37.3,31,76,0,60,1.0,True,Spring
2017-04-27,7,1,85.2,35,70,232,60,1.0,False,Spring
2017-04-27,8,1,149.7,37,60,758,60,1.0,False,Spring
2017-04-27,9,1,211.0,38,57,1301,60,1.0,False,Spring
2017-04-27,10,1,313.6,40,54,1948,60,1.0,False,Spring
2017-04-27,11,1,354.4,41,52,2744,58,1.0,False,Spring
2017-04-27,12,1,393.3,42,50,2839,60,1.0,False,Spring
2017-04-27,13,1,379.6,42,51,3218,49,1.0,False,Spring
2017-04-27,14,1,704.3,45,48,5147,0,1.0,False,Spring
2017-04-27,15,1,306.5,44,47,5235,42,1.0,False,Spring
2017-04-27,16,1,149.8,44,45,3417,59,1.0,False,Spring
2017-04-27,17,1,177.9,44,51,3867,57,1.0,False,Spring
2017-04-27,18,1,92.9,43,48,1042,50,1.0,False,Spring
2017-04-27,19,0,84.3,40,71,780,38,1.0,False,Spring
